job_id,user,partition,state,submit,start,end,elapsed,queuetime,alloccpus,cputime,cpueff,reqmem,maxrss,memeff,exitcode
105506,gw2965,nodes,COMPLETED,2026-08-05T17:31:50Z,2026-08-05T17:31:51Z,2026-08-05T17:32:42Z,51s,1.0s,1,74.039s,145.1745%,0.0MB,437.4921875MB,0.0%,0
105507,gw2965,nodes,COMPLETED,2026-08-05T17:31:59Z,2026-08-05T17:32:00Z,2026-08-05T17:32:43Z,43s,1.0s,1,72.883s,169.4953%,0.0MB,448.89453125MB,0.0%,0
105508,gw2965,nodes,COMPLETED,2026-08-05T17:32:19Z,2026-08-05T17:32:22Z,2026-08-05T17:32:28Z,6s,3.0s,1,12.4851s,208.0857%,0.0MB,0.0MB,0.0%,0
105509,gw2965,nodes,COMPLETED,2026-08-05T17:38:39Z,2026-08-05T17:38:40Z,2026-08-05T18:33:25Z,3285s,1.0s,2,1514.4225s,23.0506%,0.0MB,917.41796875MB,0.0%,0
105510,gw2965,nodes,COMPLETED,2026-08-05T17:38:39Z,2026-08-05T17:38:40Z,2026-08-05T17:39:55Z,75s,1.0s,6,137.9408s,30.6535%,0.0MB,445.23828125MB,0.0%,0
105511,gw2965,nodes,COMPLETED,2026-08-05T17:38:40Z,2026-08-05T17:38:40Z,2026-08-05T17:38:54Z,14s,0.0s,2,19.4109s,69.3247%,0.0MB,0.0MB,0.0%,0
105512,gw2965,nodes,COMPLETED,2026-08-05T17:38:41Z,2026-08-05T17:38:43Z,2026-08-05T17:38:54Z,11s,2.0s,2,16.9691s,77.1322%,0.0MB,0.0MB,0.0%,0
105513,gw2965,nodes,COMPLETED,2026-08-05T17:39:59Z,2026-08-05T17:39:59Z,2026-08-05T17:42:54Z,175s,0.0s,1,83.069s,47.468%,0.0MB,367.484375MB,0.0%,0
105514,gw2965,nodes,COMPLETED,2026-08-05T17:39:59Z,2026-08-05T17:39:59Z,2026-08-05T17:42:58Z,179s,0.0s,1,82.1818s,45.9116%,0.0MB,361.34375MB,0.0%,0
105515,gw2965,nodes,COMPLETED,2026-08-05T17:40:00Z,2026-08-05T17:40:02Z,2026-08-05T17:43:51Z,229s,2.0s,1,89.6786s,39.161%,0.0MB,598.84765625MB,0.0%,0
105516,gw2965,nodes,COMPLETED,2026-08-05T17:40:01Z,2026-08-05T17:40:02Z,2026-08-05T17:43:51Z,229s,1.0s,1,88.3753s,38.5918%,0.0MB,602.07421875MB,0.0%,0
105517,gw2965,nodes,COMPLETED,2026-08-05T17:40:02Z,2026-08-05T17:40:02Z,2026-08-05T17:44:02Z,240s,0.0s,2,2666.6957s,555.5616%,0.0MB,602.8046875MB,0.0%,0
105518,gw2965,nodes,COMPLETED,2026-08-05T17:40:03Z,2026-08-05T17:40:05Z,2026-08-05T18:22:44Z,2559s,2.0s,2,21043.4364s,411.1652%,0.0MB,601.09765625MB,0.0%,0
105519,gw2965,nodes,COMPLETED,2026-08-05T17:40:04Z,2026-08-05T17:40:05Z,2026-08-05T17:50:04Z,599s,1.0s,2,2745.836s,229.2017%,0.0MB,601.484375MB,0.0%,0
105520,gw2965,nodes,COMPLETED,2026-08-05T17:40:05Z,2026-08-05T17:40:05Z,2026-08-05T18:14:53Z,2088s,0.0s,2,14749.5235s,353.1974%,0.0MB,603.75390625MB,0.0%,0
105521,gw2965,nodes,COMPLETED,2026-08-05T17:40:06Z,2026-08-05T17:40:08Z,2026-08-05T17:50:33Z,625s,2.0s,2,2770.346s,221.6277%,0.0MB,602.16796875MB,0.0%,0
105522,gw2965,nodes,COMPLETED,2026-08-05T17:40:07Z,2026-08-05T17:40:08Z,2026-08-05T18:23:02Z,2574s,1.0s,2,21023.3827s,408.3796%,0.0MB,603.828125MB,0.0%,0
105523,gw2965,nodes,COMPLETED,2026-08-05T17:40:08Z,2026-08-05T17:40:08Z,2026-08-05T18:22:56Z,2568s,0.0s,2,21048.3284s,409.8195%,0.0MB,601.44921875MB,0.0%,0
105524,gw2965,nodes,COMPLETED,2026-08-05T17:40:09Z,2026-08-05T17:40:09Z,2026-08-05T17:50:52Z,643s,0.0s,2,2777.3019s,215.9644%,0.0MB,599.9609375MB,0.0%,0
105525,gw2965,nodes,FAILED,2026-08-05T17:40:10Z,2026-08-05T17:40:12Z,2026-08-05T18:15:55Z,2143s,2.0s,2,14776.5824s,344.7639%,0.0MB,597.53125MB,0.0%,0
105526,gw2965,nodes,COMPLETED,2026-08-05T17:40:11Z,2026-08-05T17:40:12Z,2026-08-05T18:16:45Z,2193s,1.0s,2,14777.93s,336.9341%,0.0MB,602.015625MB,0.0%,0
105527,gw2965,nodes,COMPLETED,2026-08-05T17:40:12Z,2026-08-05T17:40:12Z,2026-08-05T18:22:59Z,2567s,0.0s,2,21044.077s,409.8963%,0.0MB,600.58984375MB,0.0%,0
105528,gw2965,nodes,COMPLETED,2026-08-05T17:40:13Z,2026-08-05T17:40:15Z,2026-08-05T18:16:47Z,2192s,2.0s,2,14771.8895s,336.95%,0.0MB,599.1484375MB,0.0%,0
105529,gw2965,nodes,COMPLETED,2026-08-05T17:40:14Z,2026-08-05T17:40:15Z,2026-08-05T17:46:01Z,346s,1.0s,2,81.0815s,11.717%,0.0MB,596.11328125MB,0.0%,0
105530,gw2965,nodes,COMPLETED,2026-08-05T17:40:15Z,2026-08-05T17:40:15Z,2026-08-05T17:46:00Z,345s,0.0s,2,80.9858s,11.7371%,0.0MB,601.06640625MB,0.0%,0
105531,gw2965,nodes,COMPLETED,2026-08-05T17:40:16Z,2026-08-05T17:40:18Z,2026-08-05T17:45:35Z,317s,2.0s,2,81.0654s,12.7863%,0.0MB,599.96875MB,0.0%,0
105532,gw2965,nodes,COMPLETED,2026-08-05T17:40:17Z,2026-08-05T17:40:18Z,2026-08-05T17:45:45Z,327s,1.0s,2,79.0495s,12.0871%,0.0MB,598.09375MB,0.0%,0
105533,gw2965,nodes,COMPLETED,2026-08-05T17:40:18Z,2026-08-05T17:40:18Z,2026-08-05T17:45:32Z,314s,0.0s,2,77.3516s,12.3171%,0.0MB,599.74609375MB,0.0%,0
105534,gw2965,nodes,COMPLETED,2026-08-05T17:40:19Z,2026-08-05T17:40:21Z,2026-08-05T17:45:59Z,338s,2.0s,2,74.1355s,10.9668%,0.0MB,598.8828125MB,0.0%,0
105535,gw2965,nodes,COMPLETED,2026-08-05T17:40:20Z,2026-08-05T17:40:21Z,2026-08-05T17:46:02Z,341s,1.0s,2,77.3564s,11.3426%,0.0MB,598.5390625MB,0.0%,0
105536,gw2965,nodes,COMPLETED,2026-08-05T17:40:21Z,2026-08-05T17:40:21Z,2026-08-05T17:45:48Z,327s,0.0s,2,77.6142s,11.8676%,0.0MB,600.78515625MB,0.0%,0
105537,gw2965,nodes,COMPLETED,2026-08-05T17:40:22Z,2026-08-05T17:40:24Z,2026-08-05T17:45:57Z,333s,2.0s,2,74.7294s,11.2206%,0.0MB,598.95703125MB,0.0%,0
105538,gw2965,nodes,COMPLETED,2026-08-05T17:40:23Z,2026-08-05T17:40:24Z,2026-08-05T17:46:06Z,342s,1.0s,2,73.7174s,10.7774%,0.0MB,598.3125MB,0.0%,0
105539,gw2965,nodes,COMPLETED,2026-08-05T17:40:24Z,2026-08-05T17:40:24Z,2026-08-05T17:46:06Z,342s,0.0s,2,73.3975s,10.7306%,0.0MB,597.61328125MB,0.0%,0
105540,gw2965,nodes,COMPLETED,2026-08-05T17:40:25Z,2026-08-05T17:40:26Z,2026-08-05T17:46:06Z,340s,1.0s,2,73.4225s,10.7974%,0.0MB,595.74609375MB,0.0%,0
105541,gw2965,nodes,FAILED,2026-08-05T17:40:27Z,2026-08-05T17:40:27Z,2026-08-05T17:41:16Z,49s,0.0s,2,37.2891s,38.0501%,0.0MB,21.21484375MB,0.0%,0
105542,gw2965,nodes,FAILED,2026-08-05T17:40:27Z,2026-08-05T17:40:27Z,2026-08-05T17:41:13Z,46s,0.0s,2,36.8639s,40.0694%,0.0MB,21.1328125MB,0.0%,0
105543,gw2965,nodes,FAILED,2026-08-05T17:40:28Z,2026-08-05T17:40:30Z,2026-08-05T17:41:17Z,47s,2.0s,2,38.7295s,41.2016%,0.0MB,35.62109375MB,0.0%,0
105544,gw2965,nodes,FAILED,2026-08-05T17:40:29Z,2026-08-05T17:40:30Z,2026-08-05T17:41:17Z,47s,1.0s,2,38.4071s,40.8587%,0.0MB,35.8359375MB,0.0%,0
105546,gw2965,nodes,FAILED,2026-08-05T19:00:10Z,2026-08-05T19:00:12Z,2026-08-05T19:00:17Z,5s,2.0s,8,21.9782s,54.9456%,0.0MB,0.0MB,0.0%,0
105547,gw2965,nodes,FAILED,2026-08-05T19:00:48Z,2026-08-05T19:00:48Z,2026-08-05T19:13:56Z,788s,0.0s,8,104.9653s,1.6651%,0.0MB,1479.43359375MB,0.0%,0
105548,gw2965,nodes,COMPLETED,2026-08-05T19:01:00Z,2026-08-05T19:01:01Z,2026-08-05T19:01:02Z,1s,1.0s,1,0.8201s,82.0109%,0.0MB,0.0MB,0.0%,0
105549,gw2965,nodes,COMPLETED,2026-08-05T19:01:01Z,2026-08-05T19:01:01Z,2026-08-05T19:01:02Z,1s,0.0s,1,0.7752s,77.5239%,0.0MB,0.0MB,0.0%,0
105550,gw2965,nodes,COMPLETED,2026-08-05T19:01:01Z,2026-08-05T19:01:04Z,2026-08-05T19:01:05Z,1s,3.0s,1,0.8324s,83.2431%,0.0MB,0.0MB,0.0%,0
105551,gw2965,nodes,COMPLETED,2026-08-05T19:01:02Z,2026-08-05T19:01:04Z,2026-08-05T19:01:05Z,1s,2.0s,1,0.7933s,79.3335%,0.0MB,0.0MB,0.0%,0
105552,gw2965,nodes,COMPLETED,2026-08-05T19:01:03Z,2026-08-05T19:01:04Z,2026-08-05T19:01:05Z,1s,1.0s,1,0.831s,83.1029%,0.0MB,0.0MB,0.0%,0
105553,gw2965,nodes,COMPLETED,2026-08-05T19:01:04Z,2026-08-05T19:01:07Z,2026-08-05T19:01:08Z,1s,3.0s,1,0.7642s,76.42%,0.0MB,0.0MB,0.0%,0
105554,gw2965,nodes,COMPLETED,2026-08-05T19:01:05Z,2026-08-05T19:01:07Z,2026-08-05T19:01:08Z,1s,2.0s,1,0.8313s,83.1289%,0.0MB,0.0MB,0.0%,0
105555,gw2965,nodes,COMPLETED,2026-08-05T19:01:06Z,2026-08-05T19:01:07Z,2026-08-05T19:01:08Z,1s,1.0s,1,0.8556s,85.5602%,0.0MB,0.0MB,0.0%,0
105556,gw2965,nodes,COMPLETED,2026-08-05T19:01:07Z,2026-08-05T19:01:09Z,2026-08-05T19:01:10Z,1s,2.0s,1,0.7881s,78.8091%,0.0MB,0.0MB,0.0%,0
105557,gw2965,nodes,COMPLETED,2026-08-05T19:01:08Z,2026-08-05T19:01:09Z,2026-08-05T19:01:10Z,1s,1.0s,1,0.8097s,80.9663%,0.0MB,0.0MB,0.0%,0
105558,gw2965,nodes,COMPLETED,2026-08-05T19:01:09Z,2026-08-05T19:01:12Z,2026-08-05T19:01:13Z,1s,3.0s,1,0.7619s,76.1875%,0.0MB,0.0MB,0.0%,0
105559,gw2965,nodes,COMPLETED,2026-08-05T19:01:10Z,2026-08-05T19:01:12Z,2026-08-05T19:01:13Z,1s,2.0s,1,0.7995s,79.9522%,0.0MB,0.0MB,0.0%,0
105560,gw2965,nodes,COMPLETED,2026-08-05T19:01:11Z,2026-08-05T19:01:12Z,2026-08-05T19:01:13Z,1s,1.0s,1,0.804s,80.3985%,0.0MB,0.0MB,0.0%,0
105561,gw2965,nodes,COMPLETED,2026-08-05T19:01:12Z,2026-08-05T19:01:14Z,2026-08-05T19:01:15Z,1s,2.0s,1,0.8541s,85.4104%,0.0MB,0.0MB,0.0%,0
105562,gw2965,nodes,COMPLETED,2026-08-05T19:01:13Z,2026-08-05T19:01:14Z,2026-08-05T19:01:15Z,1s,1.0s,1,0.7902s,79.0249%,0.0MB,0.0MB,0.0%,0
105563,gw2965,nodes,COMPLETED,2026-08-05T19:01:14Z,2026-08-05T19:01:14Z,2026-08-05T19:01:15Z,1s,0.0s,1,0.7898s,78.9789%,0.0MB,0.0MB,0.0%,0
105564,gw2965,nodes,COMPLETED,2026-08-05T19:01:15Z,2026-08-05T19:01:18Z,2026-08-05T19:01:18Z,0s,3.0s,1,0.8431s,0.0%,0.0MB,0.0MB,0.0%,0
105565,gw2965,nodes,COMPLETED,2026-08-05T19:01:16Z,2026-08-05T19:01:18Z,2026-08-05T19:01:18Z,0s,2.0s,1,0.7785s,0.0%,0.0MB,0.0MB,0.0%,0
105566,gw2965,nodes,COMPLETED,2026-08-05T19:01:17Z,2026-08-05T19:01:18Z,2026-08-05T19:01:18Z,0s,1.0s,1,0.8294s,0.0%,0.0MB,0.0MB,0.0%,0
105567,gw2965,nodes,COMPLETED,2026-08-05T19:01:18Z,2026-08-05T19:01:21Z,2026-08-05T19:01:22Z,1s,3.0s,1,0.8163s,81.627%,0.0MB,0.0MB,0.0%,0
105568,gw2965,nodes,COMPLETED,2026-08-05T19:01:19Z,2026-08-05T19:01:21Z,2026-08-05T19:01:22Z,1s,2.0s,1,0.831s,83.0963%,0.0MB,0.0MB,0.0%,0
105569,gw2965,nodes,COMPLETED,2026-08-05T19:01:20Z,2026-08-05T19:01:21Z,2026-08-05T19:01:22Z,1s,1.0s,1,0.8118s,81.1765%,0.0MB,0.0MB,0.0%,0
105570,gw2965,nodes,COMPLETED,2026-08-05T19:01:21Z,2026-08-05T19:01:24Z,2026-08-05T19:01:25Z,1s,3.0s,1,0.8207s,82.0685%,0.0MB,0.0MB,0.0%,0
105571,gw2965,nodes,COMPLETED,2026-08-05T19:01:22Z,2026-08-05T19:01:24Z,2026-08-05T19:01:25Z,1s,2.0s,1,0.833s,83.302%,0.0MB,0.0MB,0.0%,0
105572,gw2965,nodes,COMPLETED,2026-08-05T19:01:23Z,2026-08-05T19:01:24Z,2026-08-05T19:01:25Z,1s,1.0s,1,0.8376s,83.7633%,0.0MB,0.0MB,0.0%,0
105573,gw2965,nodes,COMPLETED,2026-08-05T19:01:24Z,2026-08-05T19:01:27Z,2026-08-05T19:01:29Z,2s,3.0s,6,2.6861s,22.3838%,0.0MB,0.0MB,0.0%,0
105574,gw2965,nodes,COMPLETED,2026-08-05T19:01:25Z,2026-08-05T19:01:27Z,2026-08-05T19:01:31Z,4s,2.0s,6,8.726s,36.3582%,0.0MB,0.0MB,0.0%,0
105575,gw2965,nodes,COMPLETED,2026-08-05T19:01:26Z,2026-08-05T19:01:27Z,2026-08-05T19:01:29Z,2s,1.0s,6,2.7338s,22.7814%,0.0MB,0.0MB,0.0%,0
105576,gw2965,nodes,COMPLETED,2026-08-05T19:01:27Z,2026-08-05T19:01:30Z,2026-08-05T19:01:34Z,4s,3.0s,6,8.9175s,37.1562%,0.0MB,0.0MB,0.0%,0
105577,gw2965,nodes,COMPLETED,2026-08-05T19:01:28Z,2026-08-05T19:01:30Z,2026-08-05T19:01:31Z,1s,2.0s,1,0.8193s,81.9305%,0.0MB,0.0MB,0.0%,0
105578,gw2965,nodes,COMPLETED,2026-08-05T19:01:29Z,2026-08-05T19:01:30Z,2026-08-05T19:01:31Z,1s,1.0s,1,0.7968s,79.6793%,0.0MB,0.0MB,0.0%,0
105579,gw2965,nodes,COMPLETED,2026-08-05T19:01:30Z,2026-08-05T19:01:33Z,2026-08-05T19:01:34Z,1s,3.0s,1,0.8378s,83.7827%,0.0MB,0.0MB,0.0%,0
105580,gw2965,nodes,COMPLETED,2026-08-05T19:01:31Z,2026-08-05T19:01:33Z,2026-08-05T19:01:34Z,1s,2.0s,1,0.8111s,81.1103%,0.0MB,0.0MB,0.0%,0
105581,gw2965,nodes,COMPLETED,2026-08-05T19:01:32Z,2026-08-05T19:01:33Z,2026-08-05T19:01:34Z,1s,1.0s,1,0.8376s,83.7577%,0.0MB,0.0MB,0.0%,0
105582,gw2965,nodes,COMPLETED,2026-08-05T19:01:33Z,2026-08-05T19:01:36Z,2026-08-05T19:01:37Z,1s,3.0s,1,0.8095s,80.9473%,0.0MB,0.0MB,0.0%,0
105583,gw2965,nodes,COMPLETED,2026-08-05T19:01:34Z,2026-08-05T19:01:36Z,2026-08-05T19:01:37Z,1s,2.0s,1,0.8016s,80.1605%,0.0MB,0.0MB,0.0%,0
105584,gw2965,nodes,COMPLETED,2026-08-05T19:01:35Z,2026-08-05T19:01:36Z,2026-08-05T19:01:37Z,1s,1.0s,1,0.8321s,83.2054%,0.0MB,0.0MB,0.0%,0
105585,gw2965,nodes,COMPLETED,2026-08-05T19:01:36Z,2026-08-05T19:01:39Z,2026-08-05T19:01:40Z,1s,3.0s,1,0.829s,82.9011%,0.0MB,0.0MB,0.0%,0
105586,gw2965,nodes,COMPLETED,2026-08-05T19:01:37Z,2026-08-05T19:01:39Z,2026-08-05T19:01:40Z,1s,2.0s,1,0.7906s,79.0576%,0.0MB,0.0MB,0.0%,0
105587,gw2965,nodes,COMPLETED,2026-08-05T19:01:38Z,2026-08-05T19:01:39Z,2026-08-05T19:01:40Z,1s,1.0s,1,0.8125s,81.2461%,0.0MB,0.0MB,0.0%,0
105588,gw2965,nodes,COMPLETED,2026-08-05T19:01:39Z,2026-08-05T19:01:42Z,2026-08-05T19:01:43Z,1s,3.0s,1,0.8231s,82.312%,0.0MB,0.0MB,0.0%,0
105589,gw2965,nodes,COMPLETED,2026-08-05T19:01:40Z,2026-08-05T19:01:42Z,2026-08-05T19:01:44Z,2s,2.0s,6,2.749s,22.9083%,0.0MB,0.0MB,0.0%,0
105590,gw2965,nodes,COMPLETED,2026-08-05T19:01:41Z,2026-08-05T19:01:42Z,2026-08-05T19:01:44Z,2s,1.0s,6,2.7594s,22.9953%,0.0MB,0.0MB,0.0%,0
105591,gw2965,nodes,COMPLETED,2026-08-05T19:01:42Z,2026-08-05T19:01:45Z,2026-08-05T19:01:47Z,2s,3.0s,6,2.7224s,22.6868%,0.0MB,0.0MB,0.0%,0
105592,gw2965,nodes,COMPLETED,2026-08-05T19:01:43Z,2026-08-05T19:01:45Z,2026-08-05T19:01:49Z,4s,2.0s,6,8.6407s,36.003%,0.0MB,0.0MB,0.0%,0
105593,gw2965,nodes,COMPLETED,2026-08-05T19:01:44Z,2026-08-05T19:01:45Z,2026-08-05T19:01:49Z,4s,1.0s,6,9.1121s,37.967%,0.0MB,0.0MB,0.0%,0
105594,gw2965,nodes,COMPLETED,2026-08-05T19:01:45Z,2026-08-05T19:01:48Z,2026-08-05T19:01:49Z,1s,3.0s,6,3.0364s,50.6069%,0.0MB,0.0MB,0.0%,0
105595,gw2965,nodes,COMPLETED,2026-08-05T19:01:46Z,2026-08-05T19:01:48Z,2026-08-05T19:01:51Z,3s,2.0s,6,9.4941s,52.745%,0.0MB,0.0MB,0.0%,0
105596,gw2965,nodes,COMPLETED,2026-08-05T19:01:47Z,2026-08-05T19:01:48Z,2026-08-05T19:01:49Z,1s,1.0s,6,2.7965s,46.6079%,0.0MB,0.0MB,0.0%,0
105597,gw2965,nodes,COMPLETED,2026-08-05T19:01:48Z,2026-08-05T19:01:51Z,2026-08-05T19:01:55Z,4s,3.0s,6,8.8124s,36.7183%,0.0MB,0.0MB,0.0%,0
105598,gw2965,nodes,COMPLETED,2026-08-05T19:01:49Z,2026-08-05T19:01:51Z,2026-08-05T19:01:55Z,4s,2.0s,6,9.0407s,37.6697%,0.0MB,0.0MB,0.0%,0
105599,gw2965,nodes,COMPLETED,2026-08-05T19:01:50Z,2026-08-05T19:01:51Z,2026-08-05T19:01:55Z,4s,1.0s,6,9.5883s,39.9515%,0.0MB,0.0MB,0.0%,0
105600,gw2965,nodes,COMPLETED,2026-08-05T19:01:51Z,2026-08-05T19:01:54Z,2026-08-05T19:01:56Z,2s,3.0s,6,2.652s,22.1%,0.0MB,0.0MB,0.0%,0
105601,gw2965,nodes,COMPLETED,2026-08-05T19:01:52Z,2026-08-05T19:01:54Z,2026-08-05T19:01:59Z,5s,2.0s,6,9.6182s,32.0605%,0.0MB,0.0MB,0.0%,0
105602,gw2965,nodes,COMPLETED,2026-08-05T19:01:53Z,2026-08-05T19:01:54Z,2026-08-05T19:01:59Z,5s,1.0s,6,9.4613s,31.5378%,0.0MB,0.0MB,0.0%,0
105603,gw2965,nodes,COMPLETED,2026-08-05T19:01:54Z,2026-08-05T19:01:57Z,2026-08-05T19:02:01Z,4s,3.0s,6,9.115s,37.9791%,0.0MB,0.0MB,0.0%,0
105604,gw2965,nodes,COMPLETED,2026-08-05T19:01:55Z,2026-08-05T19:01:57Z,2026-08-05T19:02:02Z,5s,2.0s,6,9.7722s,32.5739%,0.0MB,0.0MB,0.0%,0
105605,gw2965,nodes,COMPLETED,2026-08-05T19:01:56Z,2026-08-05T19:01:57Z,2026-08-05T19:01:59Z,2s,1.0s,6,2.8135s,23.4456%,0.0MB,0.0MB,0.0%,0
105606,gw2965,nodes,COMPLETED,2026-08-05T19:01:57Z,2026-08-05T19:02:00Z,2026-08-05T19:02:02Z,2s,3.0s,6,2.85s,23.7504%,0.0MB,0.0MB,0.0%,0
105607,gw2965,nodes,COMPLETED,2026-08-05T19:01:58Z,2026-08-05T19:02:00Z,2026-08-05T19:02:02Z,2s,2.0s,6,2.9555s,24.6296%,0.0MB,0.0MB,0.0%,0
105608,gw2965,nodes,COMPLETED,2026-08-05T19:01:59Z,2026-08-05T19:02:00Z,2026-08-05T19:02:02Z,2s,1.0s,6,2.8291s,23.5756%,0.0MB,0.0MB,0.0%,0
105609,gw2965,nodes,COMPLETED,2026-08-05T19:02:00Z,2026-08-05T19:02:03Z,2026-08-05T19:02:07Z,4s,3.0s,6,9.2121s,38.3836%,0.0MB,0.0MB,0.0%,0
105610,gw2965,nodes,COMPLETED,2026-08-05T19:02:01Z,2026-08-05T19:02:03Z,2026-08-05T19:02:05Z,2s,2.0s,6,2.79s,23.25%,0.0MB,0.0MB,0.0%,0
105611,gw2965,nodes,COMPLETED,2026-08-05T19:02:02Z,2026-08-05T19:02:03Z,2026-08-05T19:02:08Z,5s,1.0s,1,7.1261s,142.5211%,0.0MB,0.0MB,0.0%,0
105612,gw2965,nodes,COMPLETED,2026-08-05T19:02:03Z,2026-08-05T19:02:06Z,2026-08-05T19:02:10Z,4s,3.0s,6,9.5412s,39.755%,0.0MB,0.0MB,0.0%,0
105613,gw2965,nodes,COMPLETED,2026-08-05T19:02:04Z,2026-08-05T19:02:06Z,2026-08-05T19:02:08Z,2s,2.0s,6,2.7938s,23.2818%,0.0MB,0.0MB,0.0%,0
105614,gw2965,nodes,COMPLETED,2026-08-05T19:02:05Z,2026-08-05T19:02:06Z,2026-08-05T19:02:08Z,2s,1.0s,6,2.8238s,23.5314%,0.0MB,0.0MB,0.0%,0
105615,gw2965,nodes,COMPLETED,2026-08-05T19:02:06Z,2026-08-05T19:02:09Z,2026-08-05T19:02:11Z,2s,3.0s,6,2.9048s,24.2069%,0.0MB,0.0MB,0.0%,0
105616,gw2965,nodes,COMPLETED,2026-08-05T19:02:07Z,2026-08-05T19:02:09Z,2026-08-05T19:02:11Z,2s,2.0s,6,2.9098s,24.248%,0.0MB,0.0MB,0.0%,0
105617,gw2965,nodes,COMPLETED,2026-08-05T19:02:08Z,2026-08-05T19:02:09Z,2026-08-05T19:02:13Z,4s,1.0s,6,9.3152s,38.8134%,0.0MB,0.0MB,0.0%,0
105618,gw2965,nodes,COMPLETED,2026-08-05T19:02:09Z,2026-08-05T19:02:12Z,2026-08-05T19:02:16Z,4s,3.0s,6,9.5445s,39.7687%,0.0MB,0.0MB,0.0%,0
105619,gw2965,nodes,COMPLETED,2026-08-05T19:02:10Z,2026-08-05T19:02:12Z,2026-08-05T19:02:14Z,2s,2.0s,6,2.6434s,22.0285%,0.0MB,0.0MB,0.0%,0
105620,gw2965,nodes,COMPLETED,2026-08-05T19:02:11Z,2026-08-05T19:02:12Z,2026-08-05T19:02:16Z,4s,1.0s,6,9.582s,39.9252%,0.0MB,0.0MB,0.0%,0
105621,gw2965,nodes,COMPLETED,2026-08-05T19:02:12Z,2026-08-05T19:02:15Z,2026-08-05T19:02:19Z,4s,3.0s,6,8.9734s,37.389%,0.0MB,0.0MB,0.0%,0
105622,gw2965,nodes,COMPLETED,2026-08-05T19:02:13Z,2026-08-05T19:02:15Z,2026-08-05T19:02:17Z,2s,2.0s,6,2.8183s,23.4858%,0.0MB,0.0MB,0.0%,0
105623,gw2965,nodes,COMPLETED,2026-08-05T19:02:14Z,2026-08-05T19:02:15Z,2026-08-05T19:02:19Z,4s,1.0s,6,9.3986s,39.1607%,0.0MB,0.0MB,0.0%,0
105624,gw2965,nodes,COMPLETED,2026-08-05T19:02:15Z,2026-08-05T19:02:18Z,2026-08-05T19:02:22Z,4s,3.0s,6,9.1671s,38.1961%,0.0MB,0.0MB,0.0%,0
105625,gw2965,nodes,COMPLETED,2026-08-05T19:02:16Z,2026-08-05T19:02:18Z,2026-08-05T19:02:23Z,5s,2.0s,6,10.2269s,34.0896%,0.0MB,0.0MB,0.0%,0
105626,gw2965,nodes,COMPLETED,2026-08-05T19:02:17Z,2026-08-05T19:02:18Z,2026-08-05T19:02:22Z,4s,1.0s,6,10.0731s,41.9714%,0.0MB,0.0MB,0.0%,0
105627,gw2965,nodes,COMPLETED,2026-08-05T19:02:19Z,2026-08-05T19:02:21Z,2026-08-05T19:02:23Z,2s,2.0s,6,2.8891s,24.0755%,0.0MB,0.0MB,0.0%,0
105628,gw2965,nodes,COMPLETED,2026-08-05T19:02:19Z,2026-08-05T19:02:21Z,2026-08-05T19:02:23Z,2s,2.0s,6,2.7789s,23.1572%,0.0MB,0.0MB,0.0%,0
105629,gw2965,nodes,COMPLETED,2026-08-05T19:02:20Z,2026-08-05T19:02:21Z,2026-08-05T19:02:23Z,2s,1.0s,6,2.7566s,22.9713%,0.0MB,0.0MB,0.0%,0
105630,gw2965,nodes,COMPLETED,2026-08-05T19:02:21Z,2026-08-05T19:02:24Z,2026-08-05T19:02:28Z,4s,3.0s,6,9.3041s,38.7672%,0.0MB,0.0MB,0.0%,0
105631,gw2965,nodes,COMPLETED,2026-08-05T19:02:22Z,2026-08-05T19:02:24Z,2026-08-05T19:02:28Z,4s,2.0s,6,9.5471s,39.7794%,0.0MB,0.0MB,0.0%,0
105632,gw2965,nodes,COMPLETED,2026-08-05T19:02:23Z,2026-08-05T19:02:24Z,2026-08-05T19:02:28Z,4s,1.0s,6,9.3214s,38.839%,0.0MB,0.0MB,0.0%,0
105633,gw2965,nodes,COMPLETED,2026-08-05T19:02:24Z,2026-08-05T19:02:27Z,2026-08-05T19:02:29Z,2s,3.0s,6,2.717s,22.6413%,0.0MB,0.0MB,0.0%,0
105634,gw2965,nodes,COMPLETED,2026-08-05T19:02:25Z,2026-08-05T19:02:27Z,2026-08-05T19:02:29Z,2s,2.0s,6,2.712s,22.6001%,0.0MB,0.0MB,0.0%,0
105635,gw2965,nodes,COMPLETED,2026-08-05T19:02:26Z,2026-08-05T19:02:27Z,2026-08-05T19:02:29Z,2s,1.0s,6,2.8122s,23.4347%,0.0MB,0.0MB,0.0%,0
105636,gw2965,nodes,COMPLETED,2026-08-05T19:02:27Z,2026-08-05T19:02:30Z,2026-08-05T19:02:32Z,2s,3.0s,6,2.5097s,20.914%,0.0MB,0.0MB,0.0%,0
105637,gw2965,nodes,COMPLETED,2026-08-05T19:02:28Z,2026-08-05T19:02:30Z,2026-08-05T19:02:32Z,2s,2.0s,6,2.5117s,20.931%,0.0MB,0.0MB,0.0%,0
105638,gw2965,nodes,COMPLETED,2026-08-05T19:02:29Z,2026-08-05T19:02:30Z,2026-08-05T19:02:34Z,4s,1.0s,6,9.2295s,38.4563%,0.0MB,0.0MB,0.0%,0
